gold_id,case_id,conversation_id,customer_message,context,proposed_status,proposed_areas,proposed_intents,proposed_primary_intent,proposed_states,proposed_should_escalate,human_status,human_areas,human_intents,human_primary_intent,human_states,human_should_escalate,human_escalation_reason,human_notes,review_flags,assistant_outcome,review_priority,assistant_status_recommendation,assistant_areas_recommendation,assistant_intents_recommendation,assistant_primary_intent_recommendation,assistant_states_recommendation,assistant_should_escalate_recommendation,assistant_escalation_reason_recommendation,assistant_notes_recommendation,human_action,adjudication_status
gold_0027,amazon_case_0119487,183373,"It looks like its now been remarked as out for delivery, so I’m hoping its okay now Thanks for the quick response tho","CUSTOMER: my prime order is late and has been marked as “out for delivery” for over 48 hours?
BRAND: What carrier is your order with?
CUSTOMER: Amazon Shipping. I’ve had another order arrive as normal yesterday I just don’t know what’s happened to this one
CUSTOMER: It looks like its now been remarked as out for delivery, so I’m hoping its okay now Thanks for the quick response tho
BRAND: Sorry to hear that, have you been in touch with us about this?",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Context says the order was late/out for delivery for over 48 hours.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Context says the order was late/out for delivery for over 48 hours.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0028,amazon_case_0114612,440020,Fake company#wl nt return your money evn aftr returning item#pathetic support#Boycott Amazon#RMN 9654654999,"CUSTOMER: Fake company#wl nt return your money evn aftr returning item#pathetic support#Boycott Amazon#RMN 9654654999
BRAND: I'm sorry you haven't received the refund. Refund would be processed as soon as the returning package reaches 1/3",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Explicit refund-not-received complaint.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Explicit refund-not-received complaint.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0029,amazon_case_0123599,451897,I have done yeah. I don't agree with the fact the money was taken out without checking the goods had left the supplier. And I have to wait max 7 days for my money back. I'm a prime customer and love Amazon but very dissapointed in this situation .,"CUSTOMER: outraged at Amazon taking £189 out of my account because a seller told them my order had been despatched, and they knew full well the goods weren't even in stock. Do your checks in future, I'm out of pocket and a child may not get her Christmas present 😠
BRAND: We'd like to try to help. Did you contact the seller: <URL> for insight on your order? If so, what insight did they provide?
CUSTOMER: I ordered on 24th. Seller said item got despatched on 24th due for delivery 30th. Money came out of my account 27th and then i get an email saying not in stock. This shouldn't have been allowed to happen! I'm not out of pocket until I get my refund in 5 to 7 days.
CUSTOMER: As Amazon have obviously not done their checks properly on this seller should I not be compensated for this?
BRAND: Have you tried filing an A-to-z Guarantee Claim? You can find information about this here: <URL> Let us know if this doesn't help!
CUSTOMER: I have done yeah. I don't agree with the fact the money was taken out without checking the goods had left the supplier. And I have to wait max 7 days for my money back. I'm a prime customer and love Amazon but very dissapointed in this situation .",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Context explicitly discusses waiting for a refund.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Context explicitly discusses waiting for a refund.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0030,amazon_case_0129976,461314,"Thanks once again for over promising and under delivering. Promised same day delivery but delivered a ""delayed"" text instead. Not the first time. Why promise something you can't actually fulfill? Love Amazon but this is one time too many.","CUSTOMER: Thanks once again for over promising and under delivering. Promised same day delivery but delivered a ""delayed"" text instead. Not the first time. Why promise something you can't actually fulfill? Love Amazon but this is one time too many.",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Explicit same-day delivery delay.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Explicit same-day delivery delay.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0031,amazon_case_0042191,584641,"Shout out to for ruining Christmas, delivering my dad's Christmas present with NO packaging at all and he answered the door🤦🏼‍♀️🤦🏼‍♀️now I'm being told to lie to say I answered the door to my mum and she defos doesn't believe me. I hope you're happy, Amazon.","CUSTOMER: Shout out to for ruining Christmas, delivering my dad's Christmas present with NO packaging at all and he answered the door🤦🏼‍♀️🤦🏼‍♀️now I'm being told to lie to say I answered the door to my mum and she defos doesn't believe me. I hope you're happy, Amazon.",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Complaint concerns delivery handling/packaging and carrier conduct.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,CARRIER_FEEDBACK_AND_INSTRUCTIONS,CARRIER_FEEDBACK_AND_INSTRUCTIONS,INITIAL_INQUIRY,False,,Complaint concerns delivery handling/packaging and carrier conduct.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0032,amazon_case_0044380,587934,"Dear , Great experience. Thank for that waste of time yesterday and that amazing service you offered yesterday and today. N","CUSTOMER: Dear , Great experience. Thank for that waste of time yesterday and that amazing service you offered yesterday and today. N",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,AMBIGUOUS,,,,INITIAL_INQUIRY,False,,Sarcastic service complaint without a specific actionable support intent.,CONTEXT_MAY_DISAMBIGUATE,,HUMAN_REVIEW,AMBIGUOUS,,,,INITIAL_INQUIRY,False,,Sarcastic service complaint without a specific actionable support intent.,Inspect context carefully before accepting.,PRIORITY_CASE_ASSISTANT_ADJUDICATED_NEEDS_HUMAN_CONFIRMATION
gold_0033,amazon_case_0128347,721436,"Dude, shout out to the #realmvp for #backwardstrickortreating #HappyHallowen #trickortreat <URL>","CUSTOMER: Dude, shout out to the #realmvp for #backwardstrickortreating #HappyHallowen #trickortreat <URL>",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,,Unrelated social/holiday banter.,,,NORMAL,OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,,Unrelated social/holiday banter.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0034,amazon_case_0108231,954130,"Hey I didn't sign up for Prime, why is my account giving me a congratulations for joining message","CUSTOMER: Hey I didn't sign up for Prime, why is my account giving me a congratulations for joining message",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Prime membership signup/charge concern.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Prime membership signup/charge concern.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0035,amazon_case_0121899,972812,"worst experience of my online shopping, congratulations on loosing customer to <URL>","CUSTOMER: worst experience of my online shopping, congratulations on loosing customer to <URL>",OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,AMBIGUOUS,,,,INITIAL_INQUIRY,False,,Generic dissatisfaction without a distinct actionable support request.,,,NORMAL,AMBIGUOUS,,,,INITIAL_INQUIRY,False,,Generic dissatisfaction without a distinct actionable support request.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0036,amazon_case_0015921,22571,Ordered on 7 October 2017 Order# 403-7284574-6433108 not yet delivered. No way to cancel and get refund.,"CUSTOMER: Ordered on 7 October 2017 Order# 403-7284574-6433108 not yet delivered. No way to cancel and get refund.
BRAND: Sorry for the delay. I’d like to help you; please fill this form: <URL> and I’ll contact you soon. 1/2",NORMAL,REFUNDS_AND_BILLING|ORDER_MANAGEMENT|DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED|CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT|ORDER_MANAGEMENT|REFUNDS_AND_BILLING,DELIVERY_DELAYED|CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,False,,Compound overdue-order + cancellation + refund request; refund intent is the closest available taxonomy label.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT|ORDER_MANAGEMENT|REFUNDS_AND_BILLING,DELIVERY_DELAYED|CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,DELIVERY_DELAYED,WAITING_WINDOW_EXCEEDED,False,,Compound overdue-order + cancellation + refund request; refund intent is the closest available taxonomy label.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0037,amazon_case_0051568,74660,Amazon double charged me && the payments have been pending for days which I need them to clear so they will either fall off or they can refund me,CUSTOMER: Amazon double charged me && the payments have been pending for days which I need them to clear so they will either fall off or they can refund me,NORMAL,ORDER_MANAGEMENT|REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE|CANCEL_ORDER_REQUEST,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,Current message describes duplicate charges and pending payment resolution; no independent cancellation request.,,,NORMAL,NORMAL,REFUNDS_AND_BILLING,UNRECOGNIZED_OR_DUPLICATE_CHARGE,UNRECOGNIZED_OR_DUPLICATE_CHARGE,INITIAL_INQUIRY,False,,Current message describes duplicate charges and pending payment resolution; no independent cancellation request.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0038,amazon_case_0080300,121105,"can we cancel our prim early and get partial refund, only been renewed last month ?","CUSTOMER: why is a prime item taking 4 days to get to me?
BRAND: Some items may require additional processing time. Prime shipping refers to transit time once the item has shipped in business days. Have we missed the expected arrival date with a current order? You can check here <URL> Let is know!
CUSTOMER: I use get items next day, now it taking alot longer. Yeah it originally said saturday, now it says monday. Shame have till wait 11 months to cancel prime.
BRAND: Please keep us in the loop regarding your delivery's arrival. Thank you.
CUSTOMER: can we cancel our prim early and get partial refund, only been renewed last month ?",NORMAL,DIGITAL_SERVICES_AND_PRIME|REFUNDS_AND_BILLING,PRIME_MEMBERSHIP_MANAGEMENT|REFUND_STATUS_INQUIRY,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT|REFUND_STATUS_INQUIRY,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Prime cancellation plus partial-refund request.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,PRIME_MEMBERSHIP_MANAGEMENT|REFUND_STATUS_INQUIRY,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Prime cancellation plus partial-refund request.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0039,amazon_case_0110457,171043,"Hi, I was meant to cancel my prime subscription but found I had been charged for another year. As it's only happened day, would I be able to cancel my membership and be able to get a refund?","CUSTOMER: Hi, I was meant to cancel my prime subscription but found I had been charged for another year. As it's only happened day, would I be able to cancel my membership and be able to get a refund?",NORMAL,DIGITAL_SERVICES_AND_PRIME|REFUNDS_AND_BILLING,PRIME_MEMBERSHIP_MANAGEMENT|UNRECOGNIZED_OR_DUPLICATE_CHARGE,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME|REFUNDS_AND_BILLING,PRIME_MEMBERSHIP_MANAGEMENT|UNRECOGNIZED_OR_DUPLICATE_CHARGE,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Prime renewal charge plus cancellation/refund request.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME|REFUNDS_AND_BILLING,PRIME_MEMBERSHIP_MANAGEMENT|UNRECOGNIZED_OR_DUPLICATE_CHARGE,PRIME_MEMBERSHIP_MANAGEMENT,INITIAL_INQUIRY,False,,Prime renewal charge plus cancellation/refund request.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0040,amazon_case_0151424,233505,requested replacement item as wrong item received still no news on either return or replacement! Help! <URL>,"CUSTOMER: So I received my replacement today, the same wrong item was sent!!! It’s not that hard to sent the correct item surely?? 😡😡
BRAND: Can you get in touch with us here: <URL> so we can help you out?
CUSTOMER: requested replacement item as wrong item received still no news on either return or replacement! Help! <URL>",NORMAL,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED|RETURN_PICKUP_ISSUE,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED|RETURN_PICKUP_ISSUE,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED|RETURN_PICKUP_ISSUE,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0041,amazon_case_0001590,264393,"delivered defective product on orderid 4__credit_card__ ,ordrd replacement, but bluedirt not picking up my return and also not recieving calls.. Pathetic replacement service by amazon","CUSTOMER: delivered defective product on orderid 4__credit_card__ ,ordrd replacement, but bluedirt not picking up my return and also not recieving calls.. Pathetic replacement service by amazon
BRAND: I'm sorry the pick up is still pending. Please reach our support team here: <URL> We'll help you 1/2^AR",NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM|RETURN_PICKUP_ISSUE,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM|RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,The immediate blocker is the failed pickup; defect is the underlying return context.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM|RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,The immediate blocker is the failed pickup; defect is the underlying return context.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0042,amazon_case_0052083,337386,September 23rd.. I was charged $90 for Amazon Prime as well that I can’t get into my account to cancel and get a refund for.,"CUSTOMER: My account's been locked for 2 months.. sent faxes with info you guys requested to unlock it but got no response. Please help!
BRAND: I'm sorry to hear you still don't have access to your account! When was the last time you faxed your information?
CUSTOMER: September 23rd.. I was charged $90 for Amazon Prime as well that I can’t get into my account to cancel and get a refund for.",NORMAL,DIGITAL_SERVICES_AND_PRIME|ACCOUNT_ACCESS_AND_SECURITY,PRIME_MEMBERSHIP_MANAGEMENT|ACCOUNT_LOGIN_ISSUES,ACCOUNT_LOGIN_ISSUES,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME|ACCOUNT_ACCESS_AND_SECURITY,PRIME_MEMBERSHIP_MANAGEMENT|ACCOUNT_LOGIN_ISSUES,ACCOUNT_LOGIN_ISSUES,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME|ACCOUNT_ACCESS_AND_SECURITY,PRIME_MEMBERSHIP_MANAGEMENT|ACCOUNT_LOGIN_ISSUES,ACCOUNT_LOGIN_ISSUES,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0043,amazon_case_0015056,21490,frnd ordered kindle wich was not delivered.He canceled order & U agreed. Bt aftr a mnth U r denying to give refund. Disappointing,CUSTOMER: frnd ordered kindle wich was not delivered.He canceled order & U agreed. Bt aftr a mnth U r denying to give refund. Disappointing,NORMAL,ORDER_MANAGEMENT|DELIVERY_AND_FULFILLMENT,WHERE_IS_MY_ORDER|CANCEL_ORDER_REQUEST,CANCEL_ORDER_REQUEST,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT|ORDER_MANAGEMENT|REFUNDS_AND_BILLING,DELIVERY_DELAYED|CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Undelivered/cancelled order with refund now being denied; multi-intent.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT|ORDER_MANAGEMENT|REFUNDS_AND_BILLING,DELIVERY_DELAYED|CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Undelivered/cancelled order with refund now being denied; multi-intent.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0044,amazon_case_0050697,73435,"And if they won't be able to get it for me, will I be able to cancel the exchange request and put a request for a refund in?","CUSTOMER: Bought a suit from with Santas face on it for my work Christmas do, but it's way too big for me. Won't be able to exchange it in time either since it'll take 5-7 business days and the social is next Friday. Damn...
BRAND: Hi Michael, sorry to hear this. Were you able to get a return label organised for your suit?^PJ
CUSTOMER: put in the return request yesterday and still waiting to hear back from the seller
BRAND: Hi Michael, we do give the seller 2 days to respond. If they haven't responded by today please contact us via this link: <URL> We will do our best to help you!.
CUSTOMER: If they respond today do you think I can get the exchange in time though?
BRAND: Hi Michael, the seller would be the best person to advise on the timings.
CUSTOMER: And if they won't be able to get it for me, will I be able to cancel the exchange request and put a request for a refund in?",NORMAL,ORDER_MANAGEMENT|REFUNDS_AND_BILLING,CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,CANCEL_ORDER_REQUEST,INITIAL_INQUIRY,False,NORMAL,ORDER_MANAGEMENT|REFUNDS_AND_BILLING,CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,CANCEL_ORDER_REQUEST,INITIAL_INQUIRY,False,,Cancel exchange request and request refund.,,,NORMAL,NORMAL,ORDER_MANAGEMENT|REFUNDS_AND_BILLING,CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,CANCEL_ORDER_REQUEST,INITIAL_INQUIRY,False,,Cancel exchange request and request refund.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
